figure_id,calculation_id,formula,inputs_json,result,unit,decimals
D.8,conf_int_5,sum(fac_per por respuesta) / sum(fac_per total) * 100,"{""codigo"": 5, ""denominador"": 85069267.0004236}",6.569977369066987,porcentaje,1
D.8,conf_int_9,sum(fac_per por respuesta) / sum(fac_per total) * 100,"{""codigo"": 9, ""denominador"": 85069267.0004236}",3.2394886764550095,porcentaje,1
D.9,seg_comp_1_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""18 a 24 años"", ""nivel"": ""Muy seguro"", ""numerador"": 479133.71371200006, ""denominador"": 14169881.853386}",3.3813529193082683,porcentaje,1
D.9,seg_comp_1_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""18 a 24 años"", ""nivel"": ""Seguro"", ""numerador"": 7467670.071837001, ""denominador"": 14169881.853386}",52.70100449039767,porcentaje,1
D.9,seg_comp_1_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""18 a 24 años"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 2001204.3540590003, ""denominador"": 14169881.853386}",14.122943118123441,porcentaje,1
D.9,seg_comp_1_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""18 a 24 años"", ""nivel"": ""Inseguro"", ""numerador"": 2492327.743939, ""denominador"": 14169881.853386}",17.588909842204785,porcentaje,1
D.9,seg_comp_1_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""18 a 24 años"", ""nivel"": ""NS/NR"", ""numerador"": 1689842.94518, ""denominador"": 14169881.853386}",11.925596576348301,porcentaje,1
D.9,seg_comp_2_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""25 a 34 años"", ""nivel"": ""Muy seguro"", ""numerador"": 712513.248053, ""denominador"": 18069351.376309}",3.943214303681021,porcentaje,1
D.9,seg_comp_2_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""25 a 34 años"", ""nivel"": ""Seguro"", ""numerador"": 9405139.972498, ""denominador"": 18069351.376309}",52.05023565388861,porcentaje,1
D.9,seg_comp_2_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""25 a 34 años"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 1981706.6083809999, ""denominador"": 18069351.376309}",10.967226034351436,porcentaje,1
D.9,seg_comp_2_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""25 a 34 años"", ""nivel"": ""Inseguro"", ""numerador"": 3022261.8243030002, ""denominador"": 18069351.376309}",16.725901009737036,porcentaje,1
D.9,seg_comp_2_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""25 a 34 años"", ""nivel"": ""NS/NR"", ""numerador"": 2792539.0949240006, ""denominador"": 18069351.376309}",15.454561908543882,porcentaje,1
D.9,seg_comp_3_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""35 a 44 años"", ""nivel"": ""Muy seguro"", ""numerador"": 616122.7640079999, ""denominador"": 16246216.895975001}",3.7924075983538317,porcentaje,1
D.9,seg_comp_3_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""35 a 44 años"", ""nivel"": ""Seguro"", ""numerador"": 8055055.34817, ""denominador"": 16246216.895975001}",49.581114174128984,porcentaje,1
D.9,seg_comp_3_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""35 a 44 años"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 1220483.3640619998, ""denominador"": 16246216.895975001}",7.512415794254074,porcentaje,1
D.9,seg_comp_3_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""35 a 44 años"", ""nivel"": ""Inseguro"", ""numerador"": 2968417.9518, ""denominador"": 16246216.895975001}",18.271441104146685,porcentaje,1
D.9,seg_comp_3_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""35 a 44 años"", ""nivel"": ""NS/NR"", ""numerador"": 3221406.862041, ""denominador"": 16246216.895975001}",19.82865846656955,porcentaje,1
D.9,seg_comp_4_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""45 a 54 años"", ""nivel"": ""Muy seguro"", ""numerador"": 644991.3257060001, ""denominador"": 14475970.457870599}",4.455599903185196,porcentaje,1
D.9,seg_comp_4_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""45 a 54 años"", ""nivel"": ""Seguro"", ""numerador"": 7621349.349241, ""denominador"": 14475970.457870599}",52.648279239180575,porcentaje,1
D.9,seg_comp_4_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""45 a 54 años"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 1075642.7394776, ""denominador"": 14475970.457870599}",7.4305397528134085,porcentaje,1
D.9,seg_comp_4_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""45 a 54 años"", ""nivel"": ""Inseguro"", ""numerador"": 2635107.4563900004, ""denominador"": 14475970.457870599}",18.203321594631262,porcentaje,1
D.9,seg_comp_4_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""45 a 54 años"", ""nivel"": ""NS/NR"", ""numerador"": 2434032.0113179996, ""denominador"": 14475970.457870599}",16.814292474565075,porcentaje,1
D.9,seg_comp_5_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""55 años o más"", ""nivel"": ""Muy seguro"", ""numerador"": 457932.052327, ""denominador"": 15899012.932821002}",2.8802546061313756,porcentaje,1
D.9,seg_comp_5_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""55 años o más"", ""nivel"": ""Seguro"", ""numerador"": 6860880.772128, ""denominador"": 15899012.932821002}",43.15287245263381,porcentaje,1
D.9,seg_comp_5_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""55 años o más"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 1271078.43703, ""denominador"": 15899012.932821002}",7.994700315049491,porcentaje,1
D.9,seg_comp_5_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""55 años o más"", ""nivel"": ""Inseguro"", ""numerador"": 2487685.7026850004, ""denominador"": 15899012.932821002}",15.64679337765407,porcentaje,1
D.9,seg_comp_5_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""55 años o más"", ""nivel"": ""NS/NR"", ""numerador"": 4629535.656041, ""denominador"": 15899012.932821002}",29.118384113544906,porcentaje,1
D.10,seg_banca_1_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""18 a 24 años"", ""nivel"": ""Muy seguro"", ""numerador"": 730240.1982250001, ""denominador"": 14169881.853386}",5.153467091544617,porcentaje,1
D.10,seg_banca_1_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""18 a 24 años"", ""nivel"": ""Seguro"", ""numerador"": 8331528.237005, ""denominador"": 14169881.853386}",58.79744321943037,porcentaje,1
D.10,seg_banca_1_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""18 a 24 años"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 1359327.888428, ""denominador"": 14169881.853386}",9.593078492063633,porcentaje,1
D.10,seg_banca_1_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""18 a 24 años"", ""nivel"": ""Inseguro"", ""numerador"": 1594102.379312, ""denominador"": 14169881.853386}",11.249934161808676,porcentaje,1
D.10,seg_banca_1_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""18 a 24 años"", ""nivel"": ""NS/NR"", ""numerador"": 2113776.459047, ""denominador"": 14169881.853386}",14.9173894385146,porcentaje,1
D.10,seg_banca_2_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""25 a 34 años"", ""nivel"": ""Muy seguro"", ""numerador"": 866840.669565, ""denominador"": 18069351.376309}",4.797298206849461,porcentaje,1
D.10,seg_banca_2_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""25 a 34 años"", ""nivel"": ""Seguro"", ""numerador"": 9532753.655619, ""denominador"": 18069351.376309}",52.75647950549867,porcentaje,1
D.10,seg_banca_2_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""25 a 34 años"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 1351137.835801, ""denominador"": 18069351.376309}",7.477511547938004,porcentaje,1
D.10,seg_banca_2_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""25 a 34 años"", ""nivel"": ""Inseguro"", ""numerador"": 2964101.422892, ""denominador"": 18069351.376309}",16.40402779912885,porcentaje,1
D.10,seg_banca_2_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""25 a 34 años"", ""nivel"": ""NS/NR"", ""numerador"": 3085278.5107779996, ""denominador"": 18069351.376309}",17.074650033222305,porcentaje,1
D.10,seg_banca_3_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""35 a 44 años"", ""nivel"": ""Muy seguro"", ""numerador"": 716055.593437, ""denominador"": 16246216.895975001}",4.407522058962556,porcentaje,1
D.10,seg_banca_3_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""35 a 44 años"", ""nivel"": ""Seguro"", ""numerador"": 7701252.858224, ""denominador"": 16246216.895975001}",47.403361087294016,porcentaje,1
D.10,seg_banca_3_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""35 a 44 años"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 1202682.9430449998, ""denominador"": 16246216.895975001}",7.402849234045155,porcentaje,1
D.10,seg_banca_3_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""35 a 44 años"", ""nivel"": ""Inseguro"", ""numerador"": 3214612.5856080004, ""denominador"": 16246216.895975001}",19.786837798554938,porcentaje,1
D.10,seg_banca_3_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""35 a 44 años"", ""nivel"": ""NS/NR"", ""numerador"": 3256987.0940549993, ""denominador"": 16246216.895975001}",20.047664726561155,porcentaje,1
D.10,seg_banca_4_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""45 a 54 años"", ""nivel"": ""Muy seguro"", ""numerador"": 982381.7302410002, ""denominador"": 14475970.457870599}",6.786292726280594,porcentaje,1
D.10,seg_banca_4_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""45 a 54 años"", ""nivel"": ""Seguro"", ""numerador"": 6573568.3522716, ""denominador"": 14475970.457870599}",45.41020839606331,porcentaje,1
D.10,seg_banca_4_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""45 a 54 años"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 1148478.1140329998, ""denominador"": 14475970.457870599}",7.933686500503814,porcentaje,1
D.10,seg_banca_4_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""45 a 54 años"", ""nivel"": ""Inseguro"", ""numerador"": 2673266.7782860002, ""denominador"": 14475970.457870599}",18.4669261799477,porcentaje,1
D.10,seg_banca_4_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""45 a 54 años"", ""nivel"": ""NS/NR"", ""numerador"": 2887956.917611, ""denominador"": 14475970.457870599}",19.950005604224035,porcentaje,1
D.10,seg_banca_5_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""55 años o más"", ""nivel"": ""Muy seguro"", ""numerador"": 559845.1651110001, ""denominador"": 15899012.932821002}",3.5212573728730554,porcentaje,1
D.10,seg_banca_5_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""55 años o más"", ""nivel"": ""Seguro"", ""numerador"": 5394533.413408, ""denominador"": 15899012.932821002}",33.929989466653225,porcentaje,1
D.10,seg_banca_5_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""55 años o más"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 1085077.533787, ""denominador"": 15899012.932821002}",6.824810687127808,porcentaje,1
D.10,seg_banca_5_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""55 años o más"", ""nivel"": ""Inseguro"", ""numerador"": 3330913.9852299998, ""denominador"": 15899012.932821002}",20.95044515847807,porcentaje,1
D.10,seg_banca_5_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo de edad) * 100,"{""edad"": ""55 años o más"", ""nivel"": ""NS/NR"", ""numerador"": 5101288.262189, ""denominador"": 15899012.932821002}",32.085565838230096,porcentaje,1
D.11,seg_redes_total_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Total"", ""nivel"": ""NS/NR"", ""numerador"": 10068678.268407, ""denominador"": 78810687.70450461}",12.775777704362682,porcentaje,1
D.11,seg_redes_total_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Total"", ""nivel"": ""Inseguro"", ""numerador"": 14457102.8797386, ""denominador"": 78810687.70450461}",18.344089235643445,porcentaje,1
D.11,seg_redes_total_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Total"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 12175426.472391, ""denominador"": 78810687.70450461}",15.448953469410071,porcentaje,1
D.11,seg_redes_total_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Total"", ""nivel"": ""Seguro"", ""numerador"": 38432580.580902, ""denominador"": 78810687.70450461}",48.76569625302902,porcentaje,1
D.11,seg_redes_total_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Total"", ""nivel"": ""Muy seguro"", ""numerador"": 2794605.942097001, ""denominador"": 78810687.70450461}",3.5459732981587324,porcentaje,1
D.11,seg_redes_1_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Mujeres"", ""nivel"": ""NS/NR"", ""numerador"": 6245234.22401, ""denominador"": 42532211.284484}",14.683539922807395,porcentaje,1
D.11,seg_redes_1_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Mujeres"", ""nivel"": ""Inseguro"", ""numerador"": 9395143.222643001, ""denominador"": 42532211.284484}",22.089477454633084,porcentaje,1
D.11,seg_redes_1_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Mujeres"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 6893507.038931, ""denominador"": 42532211.284484}",16.207732517885315,porcentaje,1
D.11,seg_redes_1_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Mujeres"", ""nivel"": ""Seguro"", ""numerador"": 18320540.885356, ""denominador"": 42532211.284484}",43.074508312807716,porcentaje,1
D.11,seg_redes_1_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Mujeres"", ""nivel"": ""Muy seguro"", ""numerador"": 1197881.655666, ""denominador"": 42532211.284484}",2.8164104792336397,porcentaje,1
D.11,seg_redes_2_9,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Hombres"", ""nivel"": ""NS/NR"", ""numerador"": 3823444.044397, ""denominador"": 36278476.420020595}",10.539152747569629,porcentaje,1
D.11,seg_redes_2_4,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Hombres"", ""nivel"": ""Inseguro"", ""numerador"": 5061959.6570956, ""denominador"": 36278476.420020595}",13.953065719987384,porcentaje,1
D.11,seg_redes_2_3,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Hombres"", ""nivel"": ""Ni seguro ni inseguro"", ""numerador"": 5281919.43346, ""denominador"": 36278476.420020595}",14.55937501979859,porcentaje,1
D.11,seg_redes_2_2,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Hombres"", ""nivel"": ""Seguro"", ""numerador"": 20112039.695546, ""denominador"": 36278476.420020595}",55.437939186572336,porcentaje,1
D.11,seg_redes_2_1,sum(fac_per del nivel) / sum(fac_per de usuarios de Internet del grupo) * 100,"{""grupo"": ""Hombres"", ""nivel"": ""Muy seguro"", ""numerador"": 1596724.2864310003, ""denominador"": 36278476.420020595}",4.401299183418391,porcentaje,1
E.1,igs_2023_internet fijo,sum(IGS recodificado * factor final) / sum(factor final con IGS válido),"{""anio_dato"": 2023, ""servicio"": ""Internet fijo"", ""numerador"": 4928835003.920102, ""denominador"": 66645505.3829445, ""observaciones"": 6834, ""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""columna_igs"": ""En términos generales, ¿qué tan satisfecho se encuentra con el servicio de Internet que ha recibido en los últimos 12 meses? Recodificada "", ""columna_factor"": ""Factor de Expansión Final que considera calibración (post-estratificación) por sexo, grupos de edad 5 y proveedor (redondeos corregidos) (a cifras del Censo INEGI, 2020)""}",73.95600011732311,puntos,1
E.1,igs_2023_television de paga,sum(IGS recodificado * factor final) / sum(factor final con IGS válido),"{""anio_dato"": 2023, ""servicio"": ""Televisión de paga"", ""numerador"": 4439471560.871464, ""denominador"": 59267829.17957582, ""observaciones"": 6572, ""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""columna_igs"": ""En términos generales, ¿qué tan satisfecho se encuentra con el servicio de televisión de paga que ha recibido en los últimos 12 meses? Recodificada "", ""columna_factor"": ""Factor de Expansión Final que considera calibración (post-estratificación) por sexo, grupos de edad 5 y proveedor (redondeos corregidos) (a cifras del Censo INEGI, 2020)""}",74.90524998680637,puntos,1
E.1,igs_2023_telefonia fija,sum(IGS recodificado * factor final) / sum(factor final con IGS válido),"{""anio_dato"": 2023, ""servicio"": ""Telefonía fija"", ""numerador"": 168689.48565491635, ""denominador"": 2200.0000000000014, ""observaciones"": 2200, ""archivo"": ""Tercera Encuesta 2023_Tel Fija.xlsx"", ""columna_igs"": ""En términos generales, ¿qué tan satisfecho se encuentra con el servicio de telefonía fija que ha recibido en los últimos 12 meses? Recodificada"", ""columna_factor"": ""Calibrador (post-estratificación) final que considera distribución de líneas telefónicas fijas residenciales por entidad federativa y población por grupos de edad 5 (redondeos corregidos)""}",76.67703893405285,puntos,1
E.1,igs_2023_telefonia movil,sum(IGS recodificado * factor final) / sum(factor final con IGS válido),"{""anio_dato"": 2023, ""servicio"": ""Telefonía móvil"", ""numerador"": 401119.4617637455, ""denominador"": 5301.999999999998, ""observaciones"": 5302, ""archivo"": ""Tercera Encuesta 2023_Tel Móvil.xlsx"", ""columna_igs"": ""En términos generales, ¿qué tan satisfecho se encuentra con el servicio de telefonía móvil que ha recibido en los últimos 12 meses? Recodificada"", ""columna_factor"": ""Calibrador (post-estratificación) final que considera distribución de líneas telefónicas móviles por entidad federativa y población por grupos de edad 5 (redondeos corregidos)""}",75.65436849561405,puntos,1
E.1,igs_2024_internet fijo,sum(IGS recodificado * factor final) / sum(factor final con IGS válido),"{""anio_dato"": 2024, ""servicio"": ""Internet fijo"", ""numerador"": 5236230697.342953, ""denominador"": 69626543.10213439, ""observaciones"": 20717, ""archivo"": ""Segunda Encuesta 2025_Internet y Televisión de paga.xlsx"", ""columna_igs"": ""En términos generales, ¿qué tan satisfecho se encuentra con el servicio de Internet que ha recibido en los últimos 12 meses? Recodificada"", ""columna_factor"": ""Factor de Expansión Final Anual que considera calibración (post-estratificación) por sexo, grupos de edad 5 y proveedor (redondeos corregidos) (a cifras del Censo INEGI, 2020)""}",75.20451919696752,puntos,1
E.1,igs_2024_television de paga,sum(IGS recodificado * factor final) / sum(factor final con IGS válido),"{""anio_dato"": 2024, ""servicio"": ""Televisión de paga"", ""numerador"": 4234613489.552889, ""denominador"": 55974489.83769104, ""observaciones"": 19876, ""archivo"": ""Segunda Encuesta 2025_Internet y Televisión de paga.xlsx"", ""columna_igs"": ""En términos generales, ¿qué tan satisfecho se encuentra con el servicio de televisión de paga que ha recibido en los últimos 12 meses? Recodificada"", ""columna_factor"": ""Factor de Expansión Final Anual que considera calibración (post-estratificación) por sexo, grupos de edad 5 y proveedor (redondeos corregidos) (a cifras del Censo INEGI, 2020)""}",75.65256069027119,puntos,1
E.1,igs_2024_telefonia fija,sum(IGS recodificado * factor final) / sum(factor final con IGS válido),"{""anio_dato"": 2024, ""servicio"": ""Telefonía fija"", ""numerador"": 167787.89398299408, ""denominador"": 2202.333333333333, ""observaciones"": 6607, ""archivo"": ""Segunda Encuesta 2025_Telefonía fija.xlsx"", ""columna_igs"": ""En términos generales, ¿qué tan satisfecho se encuentra con el servicio de telefonía fija que ha recibido en los últimos 12 meses? Recodificada"", ""columna_factor"": ""Calibrador (post-estratificación) final ANUAL que considera distribución de líneas telefónicas fijas residenciales por entidad federativa y población por grupos de edad 5 (redondeos corregidos)""}",76.18642075813263,puntos,1
E.1,igs_2024_telefonia movil,sum(IGS recodificado * factor final) / sum(factor final con IGS válido),"{""anio_dato"": 2024, ""servicio"": ""Telefonía móvil"", ""numerador"": 403488.9395809625, ""denominador"": 5311.333333333356, ""observaciones"": 15934, ""archivo"": ""Segunda Encuesta 2025_Telefonía móvil.xlsx"", ""columna_igs"": ""En términos generales, ¿qué tan satisfecho se encuentra con el servicio de telefonía móvil que ha recibido en los últimos 12 meses? Recodificada"", ""columna_factor"": ""Calibrador (post-estratificación) final ANUAL que considera distribución de líneas telefónicas móviles por entidad federativa y población por grupos de edad 5 (redondeos corregidos)""}",75.96754228334896,puntos,1
E.2,hallazgo_inteligencia_artificial_(ia)_1,clasificación temática de hallazgo cualitativo publicado,"{""anio_estudio"": 2023, ""tema"": ""Inteligencia Artificial (IA)"", ""orden"": 1}","Es accesible, amigable y aporta beneficios en áreas laborales, escolares, de salud y del hogar.",hallazgo cualitativo,
E.2,hallazgo_inteligencia_artificial_(ia)_2,clasificación temática de hallazgo cualitativo publicado,"{""anio_estudio"": 2023, ""tema"": ""Inteligencia Artificial (IA)"", ""orden"": 2}","Los programas se reconocen en categorías de texto, creación de presentaciones o contenido, y aplicaciones especializadas.",hallazgo cualitativo,
E.2,hallazgo_inteligencia_artificial_(ia)_3,clasificación temática de hallazgo cualitativo publicado,"{""anio_estudio"": 2023, ""tema"": ""Inteligencia Artificial (IA)"", ""orden"": 3}","Las principales preocupaciones son la privacidad, los ciberdelitos y la necesidad de regulación.",hallazgo cualitativo,
E.2,hallazgo_chatgpt_1,clasificación temática de hallazgo cualitativo publicado,"{""anio_estudio"": 2023, ""tema"": ""ChatGPT"", ""orden"": 1}",Es el programa de Inteligencia Artificial más conocido y utilizado por las personas participantes.,hallazgo cualitativo,
E.2,hallazgo_chatgpt_2,clasificación temática de hallazgo cualitativo publicado,"{""anio_estudio"": 2023, ""tema"": ""ChatGPT"", ""orden"": 2}","Destaca por resolver dudas y redactar información concreta, organizada y sintetizada con rapidez.",hallazgo cualitativo,
E.2,hallazgo_chatgpt_3,clasificación temática de hallazgo cualitativo publicado,"{""anio_estudio"": 2023, ""tema"": ""ChatGPT"", ""orden"": 3}","Resulta atractivo para consultas laborales, escolares, de investigación y de la vida cotidiana.",hallazgo cualitativo,
E.2,hallazgo_chatgpt_4,clasificación temática de hallazgo cualitativo publicado,"{""anio_estudio"": 2023, ""tema"": ""ChatGPT"", ""orden"": 4}","Entre las desventajas se mencionan respuestas incompletas o imprecisas, hackeo, privacidad, fraude y ciberdelitos.",hallazgo cualitativo,
E.3,igs_2023_internet fijo_micro,sum(IGS recodificado * factor) / sum(factor),"{""anio"": 2023, ""servicio"": ""Internet fijo"", ""tamano"": ""Micro"", ""numerador"": 327551413.6843922, ""denominador"": 4402358.032396836}",74.40362898109377,puntos,1
E.3,igs_2023_internet fijo_pequena,sum(IGS recodificado * factor) / sum(factor),"{""anio"": 2023, ""servicio"": ""Internet fijo"", ""tamano"": ""Pequeña"", ""numerador"": 19289772.70169913, ""denominador"": 250722.26133469556}",76.93681685468177,puntos,1
E.3,igs_2023_internet fijo_mediana,sum(IGS recodificado * factor) / sum(factor),"{""anio"": 2023, ""servicio"": ""Internet fijo"", ""tamano"": ""Mediana"", ""numerador"": 2916510.5941504277, ""denominador"": 36810.71550727851}",79.22993492407807,puntos,1
E.3,igs_2023_telefonia fija_micro,sum(IGS recodificado * factor) / sum(factor),"{""anio"": 2023, ""servicio"": ""Telefonía fija"", ""tamano"": ""Micro"", ""numerador"": 290543899.45443535, ""denominador"": 3864980.9955784427}",75.17343546755313,puntos,1
E.3,igs_2023_telefonia fija_pequena,sum(IGS recodificado * factor) / sum(factor),"{""anio"": 2023, ""servicio"": ""Telefonía fija"", ""tamano"": ""Pequeña"", ""numerador"": 18221220.523219522, ""denominador"": 239680.73790053892}",76.0228822842695,puntos,1
E.3,igs_2023_telefonia fija_mediana,sum(IGS recodificado * factor) / sum(factor),"{""anio"": 2023, ""servicio"": ""Telefonía fija"", ""tamano"": ""Mediana"", ""numerador"": 2739344.053951352, ""denominador"": 35014.0970714569}",78.23546180159633,puntos,1
E.3,igs_2024_internet fijo_micro,sum(IGS recodificado * factor) / sum(factor),"{""anio"": 2024, ""servicio"": ""Internet fijo"", ""tamano"": ""Micro"", ""numerador"": 359795386.99001944, ""denominador"": 4721091.216978364}",76.21021718370844,puntos,1
E.3,igs_2024_internet fijo_pequena,sum(IGS recodificado * factor) / sum(factor),"{""anio"": 2024, ""servicio"": ""Internet fijo"", ""tamano"": ""Pequeña"", ""numerador"": 20955571.422562674, ""denominador"": 275273.97535498615}",76.1262353098905,puntos,1
E.3,igs_2024_internet fijo_mediana,sum(IGS recodificado * factor) / sum(factor),"{""anio"": 2024, ""servicio"": ""Internet fijo"", ""tamano"": ""Mediana"", ""numerador"": 2651972.112477554, ""denominador"": 35096.119060330195}",75.56311590802437,puntos,1
E.3,igs_2024_telefonia fija_micro,sum(IGS recodificado * factor) / sum(factor),"{""anio"": 2024, ""servicio"": ""Telefonía fija"", ""tamano"": ""Micro"", ""numerador"": 260068764.19377097, ""denominador"": 3385788.0075432374}",76.81188651337906,puntos,1
